42.29	66.74	61.27	49.34	13.05	85.02	66.46	60.54	67.54	70.47	30.53	10.06	26.28	76.78	62.26	68.08	39.28	85.21	6.76	36.62	9.74	107.64	25.16	63.05	95.81	104.76	22.56	27.73	12.0	68.07	47.01	76.62	38.28	50.36	0.0	10.48	72.76	44.49	45.22	28.61	72.05	47.83	61.46	41.51	75.21	51.33	28.31	35.75	4.14	25.52	78.96	33.89	81.42	79.93	43.66	52.91	49.61	77.43	26.7	76.7	66.08	70.69	69.82	62.99	13.25	4.24	80.46	93.1	43.8	50.68	14.56	47.93	72.85	57.23	50.38	68.24	83.75	59.69	69.26	30.63	44.47	54.36	66.06	26.18	87.14	39.0	45.44	79.82	86.23	36.08	78.48	63.04	74.72	34.87	40.33	16.96	83.95	61.19	72.76	69.55	
52.75	70.81	71.59	57.15	23.52	94.45	76.91	67.5	74.9	77.15	32.72	19.11	36.55	78.55	72.71	69.41	41.66	86.17	12.45	44.19	19.59	115.39	33.93	64.24	104.12	113.15	32.56	26.38	18.74	72.51	56.14	78.8	48.76	60.74	10.48	0.0	75.48	48.72	51.51	39.05	71.77	50.72	71.66	38.74	85.38	61.58	38.54	46.13	12.91	35.69	89.12	43.8	86.65	81.67	51.37	61.76	59.68	81.3	34.19	87.09	64.91	80.86	80.28	72.97	4.38	14.45	83.49	99.43	43.96	60.86	9.93	57.86	78.19	67.25	60.48	78.7	92.82	63.39	77.44	32.5	42.0	64.68	71.89	36.63	96.08	49.47	55.16	88.9	94.25	46.26	79.6	65.13	84.53	31.26	48.51	17.76	93.83	70.34	78.18	74.77	
78.79	11.11	75.93	41.46	70.57	69.57	83.85	33.25	37.23	31.46	42.81	78.55	66.36	7.95	90.21	11.08	33.84	17.88	79.41	44.87	76.28	63.35	87.49	14.64	61.04	68.31	79.76	50.48	61.06	13.17	52.98	5.38	75.25	73.38	72.76	75.48	0.0	29.04	34.39	75.45	21.18	24.96	72.32	44.53	78.62	90.41	65.8	79.74	68.79	64.99	80.52	85.7	22.69	9.97	42.44	50.16	65.49	10.35	50.5	102.6	27.38	75.91	87.98	68.27	79.78	73.81	8.24	39.28	33.49	91.41	66.23	62.76	20.33	98.07	92.61	92.68	63.37	14.26	45.91	42.99	41.8	72.69	23.85	70.46	63.48	75.39	59.48	61.32	51.65	83.64	12.87	10.94	70.3	50.96	46.46	57.75	77.15	54.92	21.02	18.96	
52.94	22.28	56.12	22.01	41.53	62.06	64.09	24.3	32.28	31.68	17.03	49.62	38.23	34.51	67.73	27.56	10.17	44.2	50.97	18.01	47.31	71.53	58.58	23.68	63.24	72.14	50.96	27.48	32.55	23.8	31.34	33.58	48.89	50.38	44.49	48.72	29.04	0.0	10.95	47.41	35.93	7.05	53.37	29.71	63.55	65.05	37.99	52.51	40.41	36.75	66.45	57.7	38.12	37.54	19.19	31.84	43.41	32.94	21.6	81.69	34.53	59.74	68.39	50.87	53.1	45.13	36.27	52.15	18.23	65.75	40.49	40.44	29.85	72.82	66.71	71.47	57.63	15.28	38.6	17.67	29.01	51.11	24.51	42.27	59.56	49.16	36.6	54.26	52.64	56.13	37.52	21.13	57.53	32.38	21.67	31.22	66.37	39.99	29.94	26.36	
44.58	24.86	45.5	11.07	39.12	51.75	53.52	16.35	24.24	25.66	23.81	48.2	32.43	41.19	57.84	35.89	19.86	51.32	51.1	10.78	45.74	64.73	54.53	32.85	55.01	64.06	46.57	34.72	33.42	25.07	20.78	39.55	40.91	40.53	45.22	51.51	34.39	10.95	0.0	41.35	45.45	17.71	42.61	39.66	52.59	56.42	31.66	45.36	41.09	31.18	55.5	51.5	36.59	43.94	8.76	20.89	33.17	35.14	18.93	71.44	44.99	48.8	57.81	39.96	55.81	44.83	40.21	48.0	28.87	57.31	44.72	30.23	28.02	64.15	58.44	61.24	47.72	20.29	29.15	24.7	39.36	40.82	20.91	36.52	49.97	41.07	26.52	44.18	44.55	49.29	44.97	29.15	46.66	41.16	12.23	35.35	55.6	29.12	27.84	24.94	
13.75	66.21	34.63	38.44	15.85	62.83	38.65	51.09	55.62	60.84	42.83	21.55	9.18	81.69	33.65	74.94	48.4	91.55	28.8	30.63	20.05	91.66	16.04	70.8	78.08	86.4	9.18	47.15	27.5	66.26	29.94	80.41	10.19	23.55	28.61	39.05	75.45	47.41	41.35	0.0	82.45	53.65	35.83	60.39	49.32	23.29	9.69	7.39	27.34	10.69	53.05	10.29	75.79	84.62	34.64	36.34	25.79	76.34	26.46	48.13	79.03	44.98	41.68	38.75	41.2	24.63	81.56	82.92	56.83	22.97	41.1	25.42	67.64	30.05	23.09	39.66	63.32	61.19	53.78	43.56	62.41	28.05	59.98	5.21	67.16	10.91	24.9	59.55	70.15	9.39	84.91	68.53	51.01	56.06	30.24	37.63	59.49	41.93	67.27	65.09	
88.86	29.89	90.59	55.26	73.68	88.96	98.64	50.54	56.14	51.24	42.06	79.89	73.35	15.7	103.28	11.26	34.46	16.65	78.78	53.95	77.97	84.49	91.57	12.63	82.01	89.44	84.59	45.4	61.77	32.75	66.12	18.59	84.74	85.95	72.05	71.77	21.18	35.93	45.45	82.45	0.0	29.1	87.41	34.44	95.65	100.98	73.37	88.06	68.61	71.78	97.98	92.64	43.84	17.25	54.21	64.99	78.61	31.35	55.99	116.82	8.71	92.42	102.91	84.07	75.67	74.23	26.52	60.31	28.25	101.66	61.86	75.68	40.99	108.75	102.59	106.65	83.08	27.67	64.67	41.75	31.09	86.23	42.84	77.24	83.59	85.04	71.97	80.66	72.36	91.49	12.38	17.27	88.08	42.1	57.32	55.29	95.73	71.45	41.65	38.99	
59.77	20.77	63.1	28.61	46.49	67.68	71.08	28.95	36.62	34.82	18.0	53.96	44.49	29.3	74.77	21.47	9.14	38.52	54.5	24.94	51.77	74.32	63.98	17.14	67.14	75.85	56.58	26.89	36.22	23.04	38.32	28.86	55.64	57.42	47.83	50.72	24.96	7.05	17.71	53.65	29.1	0.0	60.29	25.74	70.18	71.91	44.4	59.04	43.89	42.96	72.99	63.91	38.17	32.42	26.17	38.52	50.44	30.82	27.37	88.73	27.48	66.46	75.38	57.66	55.05	49.01	32.82	53.45	13.44	72.57	41.74	47.48	30.55	79.68	73.49	78.52	62.9	13.1	43.7	18.3	24.38	58.14	26.73	48.46	64.55	55.95	43.64	59.7	56.56	62.56	31.75	15.53	63.85	29.89	28.71	32.96	72.51	46.38	30.8	27.09	
24.53	61.23	4.11	32.16	48.69	28.65	11.56	39.35	38.25	45.12	60.16	56.67	35.19	80.11	20.32	77.01	60.48	90.2	63.49	37.67	54.74	62.31	50.74	74.8	47.78	54.77	44.96	69.16	55.05	59.63	22.13	77.69	26.05	12.51	61.46	71.66	72.32	53.37	42.61	35.83	87.41	60.29	0.0	78.87	13.76	28.39	33.15	31.83	58.8	35.97	17.51	39.42	61.87	82.27	34.2	22.46	12.26	68.26	43.4	30.4	87.57	9.27	15.67	5.32	74.7	58.19	75.25	61.72	70.13	30.19	70.39	14.73	56.15	33.63	31.97	20.89	31.14	60.24	31.39	61.14	79.5	7.89	49.56	35.96	35.15	25.41	18.42	28.08	42.93	35.09	84.65	70.37	16.05	77.7	32.55	63.46	23.75	18.26	55.51	55.31	
70.82	44.84	80.8	50.38	47.35	91.41	88.29	53.96	61.88	60.53	18.92	50.83	52.53	44.79	89.14	35.37	19.83	50.32	47.82	41.26	49.48	100.04	64.77	30.44	92.69	101.48	59.3	13.99	34.14	47.57	57.16	46.07	66.25	72.62	41.51	38.74	44.53	29.71	39.66	60.39	34.44	25.74	78.87	0.0	90.65	82.63	53.46	67.36	38.96	50.92	93.88	69.49	62.74	47.66	46.02	59.53	67.32	53.27	36.76	103.96	26.71	86.48	92.48	77.47	42.25	44.67	52.69	78.7	12.39	82.74	28.91	64.47	55.77	90.01	83.15	93.98	87.23	37.51	68.29	17.97	3.38	74.7	52.46	55.52	89.25	66.77	60.6	83.78	82.09	69.75	44.36	33.66	85.77	7.74	46.55	24.91	94.95	68.35	56.1	52.4	
37.2	67.59	14.82	41.58	62.45	20.04	14.86	45.5	42.01	48.66	72.28	70.36	48.95	86.57	26.34	84.77	71.61	96.33	77.23	49.48	68.46	56.01	63.75	83.23	41.62	46.96	58.38	81.77	68.56	65.51	33.53	83.86	39.33	25.77	75.21	85.38	78.62	63.55	52.59	49.32	95.65	70.18	13.76	90.65	0.0	38.16	46.91	44.75	72.51	49.71	3.76	51.96	64.59	88.37	44.89	31.71	25.78	72.99	56.24	29.66	96.81	4.53	16.09	13.27	88.45	71.95	80.26	60.77	81.11	40.01	83.89	27.94	60.4	41.44	41.77	23.42	25.02	68.01	33.68	73.27	91.0	21.28	54.91	49.68	28.6	38.65	31.3	23.43	39.8	47.63	91.36	78.38	9.49	90.08	44.12	76.69	11.78	24.21	59.7	60.33	
12.18	79.98	24.89	49.38	39.01	56.59	23.7	60.55	62.27	68.73	64.3	42.92	30.12	97.52	13.72	92.15	68.43	107.7	50.27	47.04	42.04	90.67	30.85	88.66	76.16	83.1	29.16	69.88	50.68	79.23	38.04	95.7	16.57	18.88	51.33	61.58	90.41	65.05	56.42	23.29	100.98	71.91	28.39	82.63	38.16	0.0	29.21	15.9	50.47	31.72	41.31	18.54	85.28	100.18	48.0	42.67	26.67	88.95	46.66	26.0	98.78	34.99	24.69	33.45	63.2	47.18	95.19	88.16	77.58	1.86	64.35	28.76	78.17	7.77	3.63	19.68	59.52	76.61	57.27	65.13	84.36	22.08	70.73	27.47	63.52	16.15	31.35	56.46	70.83	15.37	101.39	85.45	43.95	78.86	44.19	60.78	49.88	43.52	77.65	76.42	
17.4	56.52	33.07	29.2	15.66	57.79	38.8	41.87	46.88	51.77	35.11	24.39	2.08	72.12	36.63	65.55	39.76	82.03	30.7	20.95	22.2	84.28	24.24	61.52	71.18	79.79	16.32	40.99	23.14	56.58	21.9	70.79	12.81	22.39	28.31	38.54	65.8	37.99	31.66	9.69	73.37	44.4	33.15	53.46	46.91	29.21	0.0	14.72	25.75	2.98	50.65	19.9	66.36	75.03	25.09	28.37	21.42	66.67	17.72	51.57	70.37	42.39	42.47	34.86	41.55	25.11	71.87	74.13	48.62	29.42	38.19	20.02	58.13	36.71	30.01	42.11	57.38	51.55	45.88	35.93	55.15	26.16	50.49	5.17	61.06	13.37	18.22	53.51	62.64	18.16	75.42	59.07	46.83	49.99	20.69	32.75	55.88	35.15	57.78	55.52	
7.64	70.01	29.94	40.78	23.17	59.92	32.86	53.15	56.76	62.49	49.45	28.01	15.08	86.33	26.74	80.05	54.46	96.34	35.38	34.98	26.79	90.67	19.0	76.13	76.69	84.65	14.5	54.3	34.83	69.77	30.85	84.85	6.34	19.32	35.75	46.13	79.74	52.51	45.36	7.39	88.06	59.04	31.83	67.36	44.75	15.9	14.72	0.0	34.66	16.71	48.4	8.02	78.15	89.17	37.83	36.88	23.68	79.8	32.41	40.96	85.09	40.62	35.51	35.51	48.06	31.68	85.41	83.89	63.21	15.62	48.48	24.18	70.3	22.77	15.84	32.84	61.16	65.56	53.8	50.23	69.27	23.94	62.63	11.85	65.11	6.79	24.83	57.55	69.5	4.22	89.79	73.5	47.64	63.25	33.54	44.95	55.54	41.0	69.87	68.01	
40.76	62.65	58.82	45.4	11.49	81.68	64.35	56.48	63.54	66.39	26.83	11.88	23.79	72.95	60.78	64.33	35.46	81.49	10.62	32.61	10.69	103.73	26.34	59.33	92.03	101.0	22.48	25.0	7.88	63.96	43.49	72.72	36.56	48.06	4.14	12.91	68.79	40.41	41.09	27.34	68.61	43.89	58.8	38.96	72.51	50.47	25.75	34.66	0.0	22.85	76.24	33.74	77.28	76.09	39.69	49.28	46.79	73.34	22.65	75.42	62.88	67.98	67.85	60.06	16.39	5.75	76.45	89.0	40.41	49.96	14.01	44.96	68.71	56.74	49.81	66.66	80.23	55.63	65.43	26.99	41.78	51.91	61.93	24.27	83.57	37.26	42.28	76.3	82.37	35.47	74.75	59.18	71.64	32.71	36.46	14.07	80.93	57.69	68.62	65.41	
20.11	56.01	35.99	29.79	13.12	60.13	41.77	42.41	47.81	52.41	32.77	22.18	1.63	71.11	39.53	64.26	37.85	80.92	28.22	20.4	19.9	85.85	23.71	60.11	72.96	81.65	15.68	38.27	20.18	56.24	23.49	69.89	15.53	25.35	25.52	35.69	64.99	36.75	31.18	10.69	71.78	42.96	35.97	50.92	49.71	31.72	2.98	16.71	22.85	0.0	53.45	20.96	66.57	74.06	25.27	29.91	24.1	66.31	15.83	54.46	68.5	45.19	45.44	37.51	38.77	22.46	71.29	74.95	46.51	31.83	35.21	22.54	58.23	39.11	32.31	45.05	59.51	50.73	47.31	33.56	52.7	29.07	50.64	5.52	63.12	16.12	20.43	55.61	64.19	19.78	74.26	57.88	49.38	47.27	20.91	29.84	58.51	37.12	57.92	55.5	
40.83	69.55	18.49	44.44	66.2	18.63	17.72	47.6	43.59	50.09	75.61	74.11	52.7	88.48	29.03	87.02	74.7	98.13	80.98	52.8	72.22	54.61	67.4	85.65	40.42	45.17	62.1	85.21	72.24	67.37	36.85	85.71	43.04	29.49	78.96	89.12	80.52	66.45	55.5	53.05	97.98	72.99	17.51	93.88	3.76	41.31	50.65	48.4	76.24	53.45	0.0	55.54	65.65	90.19	47.99	34.66	29.49	74.51	59.76	30.71	99.4	8.26	18.25	16.74	92.2	75.7	81.82	60.88	84.15	43.16	87.56	31.59	61.89	44.2	44.9	25.53	24.28	70.32	35.07	76.6	94.15	25.02	56.71	53.44	27.58	42.36	34.88	23.27	39.57	51.21	93.32	80.71	10.34	93.46	47.41	80.29	9.26	26.73	61.18	62.02	
14.89	76.34	37.22	47.91	22.78	67.74	39.22	60.44	64.4	69.97	52.51	24.79	19.47	91.98	31.47	85.23	58.46	101.85	32.04	40.84	24.25	98.69	12.5	81.06	84.71	92.64	11.34	55.89	35.72	76.3	38.48	90.68	14.36	27.0	33.89	43.8	85.7	57.7	51.5	10.29	92.64	63.91	39.42	69.49	51.96	18.54	19.9	8.02	33.74	20.96	55.54	0.0	85.35	94.9	44.5	44.63	31.7	86.37	36.65	44.54	89.05	47.97	41.37	43.32	45.05	29.66	91.71	91.62	66.67	17.47	47.74	32.18	77.33	23.48	16.84	37.63	69.12	71.44	61.71	53.18	71.69	31.58	69.66	15.45	73.08	14.8	32.66	65.53	77.5	4.34	95.2	78.82	55.36	64.62	40.12	45.76	63.01	49.0	76.94	74.9	
75.07	17.91	65.9	37.44	75.65	51.48	73.15	25.03	23.63	16.8	55.02	84.79	67.56	29.08	81.7	33.53	46.9	36.27	87.52	46.79	82.33	40.66	90.27	35.98	39.31	45.99	82.24	64.89	69.46	15.22	47.7	25.91	72.55	66.66	81.42	86.65	22.69	38.12	36.59	75.79	43.84	38.17	61.87	62.74	64.59	85.28	66.36	78.15	77.28	66.57	65.65	85.35	0.0	29.26	41.31	42.61	58.67	12.56	55.52	91.89	49.87	62.9	76.86	56.96	91.02	81.32	18.99	16.73	50.51	86.64	78.6	56.53	8.59	92.4	88.13	82.75	44.84	25.34	31.07	55.56	60.6	64.61	15.94	71.49	44.02	72.47	54.29	43.73	30.96	82.35	33.93	30.86	55.36	67.86	45.7	69.31	60.39	43.63	8.76	11.89	
88.48	21.04	85.9	51.38	78.82	78.61	93.81	43.13	46.7	40.62	49.48	86.38	75.48	3.15	100.17	12.45	40.65	7.96	86.66	54.2	84.19	69.2	96.09	17.62	68.53	75.2	88.5	55.82	68.54	22.87	62.89	4.59	84.85	83.29	79.93	81.67	9.97	37.54	43.94	84.62	17.25	32.42	82.27	47.66	88.37	100.18	75.03	89.17	76.09	74.06	90.19	94.9	29.26	0.0	52.18	60.13	75.42	16.99	59.14	112.56	25.43	85.75	97.93	78.19	85.87	81.34	10.38	44.83	38.16	101.14	72.09	72.68	29.02	107.86	102.32	102.65	72.26	23.65	55.36	49.5	44.57	82.65	33.48	79.56	72.09	85.01	69.37	70.43	59.7	93.01	5.1	16.93	79.92	54.79	56.1	64.16	86.51	64.79	29.74	28.26	
36.36	32.28	36.93	5.79	35.33	46.36	44.91	17.43	23.91	27.54	28.4	44.82	26.25	49.52	49.08	44.58	26.72	59.71	48.84	7.18	42.34	64.08	48.98	41.61	52.88	61.94	40.95	38.86	32.66	31.94	12.15	47.71	32.93	31.78	43.66	51.37	42.44	19.19	8.76	34.64	54.21	26.17	34.2	46.02	44.89	48.0	25.09	37.83	39.69	25.27	47.99	44.5	41.31	52.18	0.0	13.52	24.42	41.97	17.19	62.71	53.6	40.9	49.21	31.93	55.48	42.47	47.66	50.29	36.23	48.97	46.0	21.48	33.04	55.7	50.17	52.5	43.2	28.63	26.2	29.38	46.18	32.09	25.41	30.2	45.97	33.03	17.76	39.43	42.89	41.9	53.47	37.83	39.76	46.35	4.41	37.02	49.01	22.47	32.7	30.45	
32.77	39.15	25.86	9.93	42.36	33.45	33.86	18.06	20.0	26.15	41.81	51.82	30.2	57.86	40.25	54.55	40.12	68.0	57.11	19.4	49.43	55.95	52.19	52.4	43.18	52.01	44.52	52.07	43.19	37.81	6.48	55.54	30.81	24.17	52.91	61.76	50.16	31.84	20.89	36.34	64.99	38.52	22.46	59.53	31.71	42.67	28.37	36.88	49.28	29.91	34.66	44.63	42.61	60.13	13.52	0.0	16.12	47.01	28.33	52.47	65.46	27.94	38.07	19.21	65.6	50.88	53.7	47.02	49.5	44.03	57.65	13.93	35.64	49.86	45.54	42.52	31.11	37.79	17.52	42.8	59.63	22.72	28.4	33.31	34.32	30.61	12.09	27.2	34.29	41.09	62.32	47.92	26.25	59.78	14.07	49.14	35.51	9.12	35.09	34.17	
17.9	54.66	13.51	24.04	37.08	37.06	21.05	34.16	35.6	42.06	48.47	45.53	23.49	72.98	24.83	68.77	49.56	83.19	52.08	26.51	43.46	67.03	41.58	65.99	53.01	61.02	34.91	57.14	42.82	53.56	12.6	70.86	17.35	8.06	49.61	59.68	65.49	43.41	33.17	25.79	78.61	50.44	12.26	67.32	25.78	26.67	21.42	23.68	46.79	24.1	29.49	31.7	58.67	75.42	24.42	16.12	0.0	62.98	31.33	38.3	77.92	21.25	25.31	13.45	62.86	46.52	69.53	61.84	59.23	28.11	58.16	2.97	51.76	33.74	29.69	28.09	37.66	52.37	31.06	49.45	68.15	7.7	44.46	24.86	41.56	16.91	6.87	33.97	46.02	27.63	77.22	62.03	25.54	65.78	21.84	51.22	34.48	17.63	51.21	50.22	
77.87	10.71	72.1	39.61	73.58	61.99	79.79	29.05	30.98	24.44	48.72	82.17	67.53	16.56	87.2	21.4	39.95	24.45	83.88	45.91	79.79	53.15	89.61	24.51	51.6	58.51	81.68	57.55	65.48	10.08	50.93	13.37	74.75	71.03	77.43	81.3	10.35	32.94	35.14	76.34	31.35	30.82	68.26	53.27	72.99	88.95	66.67	79.8	73.34	66.31	74.51	86.37	12.56	16.99	41.97	47.01	62.98	0.0	53.15	98.66	37.73	70.72	83.76	63.77	85.67	77.96	7.34	28.97	41.54	90.12	72.52	60.48	12.63	96.42	91.47	89.03	55.53	17.92	39.45	49.07	50.78	69.71	18.72	71.61	55.21	74.79	57.61	53.9	42.71	83.87	21.46	19.92	64.18	59.16	46.3	63.58	70.24	50.21	13.34	12.95	
34.57	42.52	44.79	22.96	20.43	61.71	51.95	33.84	40.92	43.79	17.92	29.3	17.43	56.11	52.39	48.81	22.05	65.7	32.29	10.03	26.86	81.26	37.0	44.49	69.97	79.02	29.36	25.81	15.47	43.28	23.58	55.15	30.09	35.96	26.7	34.19	50.5	21.6	18.93	26.46	55.99	27.37	43.4	36.76	56.24	46.66	17.72	32.41	22.65	15.83	59.76	36.65	55.52	59.14	17.19	28.33	31.33	53.15	0.0	67.21	52.69	51.81	56.06	43.01	38.29	25.97	57.37	66.48	30.94	47.0	29.33	28.68	46.94	54.28	47.67	57.25	59.36	36.4	43.28	18.83	38.09	38.36	39.82	21.25	62.41	30.54	25.02	55.48	60.07	35.61	58.97	42.6	53.22	34.53	14.49	20.92	62.69	37.31	46.77	43.8	
34.74	91.54	26.67	61.75	63.96	49.32	18.86	69.74	68.39	75.26	85.08	68.73	53.03	110.33	14.95	106.77	87.36	120.46	76.1	64.41	67.69	85.31	56.79	104.19	71.1	75.75	54.98	92.31	74.49	90.0	50.7	107.98	39.16	31.6	76.7	87.09	102.6	81.69	71.44	48.13	116.82	88.73	30.4	103.96	29.66	26.0	51.57	40.96	75.42	54.46	30.71	44.54	91.89	112.56	62.71	52.47	38.3	98.66	67.21	0.0	116.21	29.69	15.04	35.0	88.94	72.64	105.65	89.94	96.97	27.17	88.98	41.26	86.48	22.98	28.13	10.22	54.66	90.14	60.95	86.01	105.2	30.62	79.96	51.4	58.16	38.5	45.09	53.02	69.35	41.24	114.78	100.06	38.91	101.28	60.06	84.3	39.74	48.52	85.83	85.7	
86.6	34.12	90.49	55.54	68.97	91.87	98.5	52.77	59.18	55.02	37.1	74.46	70.11	23.42	102.21	16.35	30.65	25.35	72.73	52.18	72.7	90.41	86.93	14.72	86.79	94.62	80.32	38.75	56.51	37.15	65.74	25.96	82.31	84.87	66.08	64.91	27.38	34.53	44.99	79.03	8.71	27.48	87.57	26.71	96.81	98.78	70.37	85.09	62.88	68.5	99.4	89.05	49.87	25.43	53.6	65.46	77.92	37.73	52.69	116.21	0.0	93.31	102.79	84.67	68.65	68.59	33.88	66.56	22.76	99.31	54.98	74.96	45.83	106.51	100.11	106.0	86.32	30.04	67.42	36.62	23.34	85.62	46.36	73.83	87.2	82.67	71.12	83.61	76.78	88.28	20.81	20.22	89.81	34.45	56.18	49.15	97.94	72.68	46.42	43.36	
33.13	64.83	10.76	37.87	57.95	21.9	12.71	42.67	39.84	46.62	68.02	65.92	44.43	83.83	24.09	81.66	67.58	93.71	72.76	45.26	64.01	57.34	59.61	79.93	42.8	48.82	54.07	77.41	64.04	62.88	29.32	81.21	35.06	21.48	70.69	80.86	75.91	59.74	48.8	44.98	92.42	66.46	9.27	86.48	4.53	34.99	42.39	40.62	67.98	45.19	8.26	47.97	62.9	85.75	40.9	27.94	21.25	70.72	51.81	29.69	93.31	0.0	15.07	9.01	83.94	67.45	77.93	60.25	77.13	36.84	79.37	23.43	58.23	38.91	38.62	22.15	25.94	64.85	31.83	69.01	86.9	16.92	52.38	45.23	29.77	34.4	26.83	23.73	39.85	43.63	88.57	75.19	9.71	85.77	39.94	72.21	15.12	21.07	57.54	57.93	
28.05	76.89	12.32	47.65	56.77	36.12	4.3	54.95	53.37	60.24	73.58	63.21	44.26	95.78	11.28	92.6	74.87	105.86	70.49	51.82	61.71	72.03	53.81	90.28	57.57	63.05	49.98	81.76	65.55	75.26	37.06	93.35	31.62	20.33	69.82	80.28	87.98	68.39	57.81	41.68	102.91	75.38	15.67	92.48	16.09	24.69	42.47	35.51	67.85	45.44	18.25	41.37	76.86	97.93	49.21	38.07	25.31	83.76	56.06	15.04	102.79	15.07	0.0	20.01	82.74	66.06	90.8	75.16	84.53	26.45	80.66	28.25	71.52	26.31	28.07	7.33	40.8	75.86	45.93	74.54	93.41	17.78	65.1	43.66	44.52	30.89	32.17	38.77	54.92	37.29	100.32	85.94	24.66	90.57	47.04	74.82	27.47	33.56	70.86	70.82	
28.55	57.16	9.4	29.13	50.52	24.42	16.19	35.09	33.4	40.28	59.03	58.94	36.93	76.13	25.61	73.47	58.59	86.14	65.52	36.26	56.89	57.23	54.16	71.51	42.74	49.97	47.93	68.51	55.71	55.41	20.31	73.61	29.44	16.39	62.99	72.97	68.27	50.87	39.96	38.75	84.07	57.66	5.32	77.47	13.27	33.45	34.86	35.51	60.06	37.51	16.74	43.32	56.96	78.19	31.93	19.21	13.45	63.77	43.01	35.0	84.67	9.01	20.01	0.0	76.22	59.95	70.85	56.44	68.15	35.22	70.99	15.12	51.51	38.89	36.99	25.84	26.29	56.65	26.26	60.02	77.89	11.95	45.15	38.24	30.3	28.86	18.2	23.06	37.64	39.03	80.76	66.91	12.26	76.82	30.93	63.58	21.04	13.56	50.85	50.84	
54.96	75.19	74.45	61.25	26.13	98.06	79.49	71.75	79.1	81.44	37.05	20.29	39.51	82.74	74.77	73.57	45.98	90.26	13.02	48.31	21.26	119.54	34.4	68.39	108.14	117.16	34.04	30.36	22.82	76.89	59.87	83.04	51.13	63.5	13.25	4.38	79.78	53.1	55.81	41.2	75.67	55.05	74.7	42.25	88.45	63.2	41.55	48.06	16.39	38.77	92.2	45.05	91.02	85.87	55.48	65.6	62.86	85.67	38.29	88.94	68.65	83.94	82.74	76.22	0.0	16.7	87.81	103.76	48.02	62.36	13.86	61.15	82.56	68.51	61.86	80.83	96.59	67.75	81.48	36.81	45.57	67.56	76.24	39.23	99.91	51.85	58.59	92.67	98.34	47.83	83.72	69.38	87.92	34.66	52.51	22.1	97.17	74.07	82.55	79.14	
38.36	67.25	57.82	48.03	9.5	82.43	62.79	59.64	66.37	69.67	32.31	6.22	23.05	78.2	58.28	69.71	40.8	86.9	6.38	35.6	5.54	106.13	21.11	64.75	93.98	102.86	18.33	30.73	12.8	68.4	44.79	77.87	34.46	46.83	4.24	14.45	73.81	45.13	44.83	24.63	74.23	49.01	58.19	44.67	71.95	47.18	25.11	31.68	5.75	22.46	75.7	29.66	81.32	81.34	42.47	50.88	46.52	77.96	25.97	72.64	68.59	67.45	66.06	59.95	16.7	0.0	81.34	92.4	46.06	46.5	18.61	45.0	72.73	53.02	46.18	64.29	81.43	60.41	67.59	32.53	47.52	50.94	65.74	22.54	84.92	35.18	42.72	77.51	84.6	31.89	80.13	64.41	71.84	38.31	38.87	19.81	80.97	58.88	72.6	69.51	
83.88	15.4	79.04	45.83	77.66	69.28	86.8	35.93	38.26	31.77	50.78	85.89	72.58	10.87	93.95	18.24	41.83	17.33	87.06	50.94	83.58	58.84	94.22	22.49	58.3	64.86	86.38	58.68	68.65	15.98	57.28	7.96	80.59	77.54	80.46	83.49	8.24	36.27	40.21	81.56	26.52	32.82	75.25	52.69	80.26	95.19	71.87	85.41	76.45	71.29	81.82	91.71	18.99	10.38	47.66	53.7	69.53	7.34	57.37	105.65	33.88	77.93	90.8	70.85	87.81	81.34	0.0	34.47	41.72	96.3	74.33	66.95	19.96	102.74	97.59	95.95	62.81	21.03	46.76	51.0	49.9	76.42	25.7	76.68	62.4	80.67	63.93	61.22	49.72	89.41	15.3	19.18	71.49	59.18	51.88	65.74	77.58	57.3	20.67	20.02	
79.47	34.19	65.83	45.21	85.62	43.89	72.04	32.87	27.3	22.77	69.17	95.09	75.65	45.13	82.04	50.22	61.68	51.06	98.75	56.85	92.6	24.37	98.37	52.7	26.45	31.25	90.44	79.55	81.4	31.27	53.15	42.0	77.81	69.3	93.1	99.43	39.28	52.15	48.0	82.92	60.31	53.45	61.72	78.7	60.77	88.16	74.13	83.89	89.0	74.95	60.88	91.62	16.73	44.83	50.29	47.02	61.84	28.97	66.48	89.94	66.56	60.25	75.16	56.44	103.76	92.4	34.47	0.0	66.34	89.73	92.12	60.35	22.94	94.6	91.38	81.84	37.26	41.2	30.9	69.82	76.73	66.29	27.75	79.28	35.1	77.58	59.09	37.62	21.62	88.1	49.75	47.54	51.29	83.34	54.36	82.71	53.83	44.66	22.65	26.37	
